제공기관코드,시설명,분류,어른관람료,위도,경도,운영기관전화번호
4390000,충주박물관,,0,37.017107,127.865611,043-850-3927
4390000,조동리선사유적박물관,,0,37.026491,127.961838,043-850-3991
4390000,충주과수과학관,,0,37.044768,127.929021,043-850-3258
4390000,한국교통대학교 박물관,,0,36.969013,127.871751,043-841-5696
4390000,세계술문화박물관,,5000,37.018767,127.865646,043-855-7333
4390000,관아갤러리,,0,36.970052,127.933887,043-850-3911
4390000,성마루미술관,,0,36.9613298,127.8388283,043-853-1883
3690000,외솔기념관,,0,37.518008,127.114457,052-290-4828
3330000,고은사진미술관,,0,35.163519,129.141207,051-746-0055
4740000,최북미술관,,0,36.000223,127.6625944,063-320-5636
4740000,반디랜드 곤충박물관,,5000,36.013229,127.758745,063-324-1188
4470000,철박물관,,0,37.090891,127.649421,043-883-2321
4470000,한독의약박물관,,0,36.970552,127.465238,043-530-1004
4820000,순천시립뿌리깊은나무박물관,,1000,34.903831,127.339855,061-749-8858
4820000,순천시기독교역사박물관,,0,34.9602917,127.48017,061-749-4532
4600000,고암 이응노생가 기념관,,1000,36.6230652,126.6319405,041-630-9232
4600000,결성농요농사박물관,,0,36.5323332,126.5477433,041-642-1993
4600000,홍주성 역사관,,0,36.6002616,126.6432671,041-630-9240
4600000,한국식기박물관,,0,36.4940345,126.7252049,041-642-3833
4850000,대담,,0,35.325254,126.9835,061-381-0082
4850000,보임쉔,,0,35.248682,126.879649,061-383-6473
4850000,나야나,,0,35.325872,126.983504,061-380-0080
4850000,담양우표,,0,35.276612,126.8894,061-383-3863
4850000,미암,,0,35.259953,127.021505,061-381-1239
4230000,속초시박물관,,2000,38.2005223,128.5396564,033-639-2978
6260000,부산광역시립미술관,,0,35.166744,129.137008,051-744-2602
6260000,부산현대미술관,,0,35.109633,128.942719,051-220-7400
4080000,안성맞춤박물관,,0,37.011318,127.228354,031-676-4352
4080000,안성3.1운동기념관,,0,37.061983,127.174452,031-678-2507
4080000,조병화문학관,,3000,37.1120754,127.221585,031-674-0307
4080000,DIMA MOA,,0,37.062338,127.353282,031-670-6938
3220000,경기여고경운박물관,,2000,37.487849,127.0661,02-3463-1336
3220000,세계골프역사박물관,,5000,37.50828,127.06196,02-2192-3005
3220000,코리아나 화장박물관,,4000,37.524071,127.032846,031-722-7000
3220000,도산안창호기념관,,0,37.523874,127.035456,02-541-1800
3220000,관세박물관,,0,37.518558,127.033922,02-510-1082
3220000,탄허기념박물관,,0,37.479,127.103,02-445-8486
3220000,호림박물관 신사분관,,8000,37.522852,127.036271,02-858-2500
3220000,포스코미술관,,0,37.506021,127.056137,02-3457-1665
3220000,코리아나미술관,,4000,37.524071,127.032846,031-722-7000
3220000,밀알미술관,,0,37.485679,127.082643,02-3412-0061
3220000,피규어뮤지엄W,,15000,37.525719,127.04032,070-7404-2240
3220000,K현대미술관,,15000,37.524282,127.039011,02-2138-0952
5590000,안상철미술관,,3000,37.778371,126.956991,031-874-0734
5590000,필룩스조명박물관,,5000,37.835731,126.968451,070-7780-8911
5590000,청암박물관,,5000,37.722055,126.945774,03-855-5100
5590000,양주시립장욱진미술관,,5000,37.732817,126.949252,031-8082-4245
5590000,가나아트파크,,8000,37.7258355,126.949339,031-877-0500
5250000,울진봉평신라비전시관,,0,37.04387546,129.4092729,054-789-5460
5250000,향암미술관,,3000,36.71812868,129.354602,054-787-0001
4400000,제천유물전시관,,3000,37.004049,128.171771,043-641-5532
4400000,제천의병전시관,,0,37.100232,128.086173,043-641-4808
4400000,국제한방발효박물관,,0,37.142868,128.160549,043-653-9550
4400000,지적박물관,,5000,37.076952,128.197749,043-651-5115
3540000,부평역사박물관,,0,37.512375,126.737918,032-515-6471
4450000,진천종박물관,,1500,36.870885,127.413701,043-539-3847
4450000,진천군립생거판화미술관,,1500,36.871295,127.414666,043-539-3607
4060000,화폐박물관,,3000,37.790809,126.697301,031-949-6592
4060000,기산미술관,,4000,37.773774,126.916467,031-943-8232
4060000,블루메미술관,,3000,37.788995,126.697025,031-944-6324
4060000,미메시스아트뮤지엄,,3000,37.716719,126.689026,031-955-4100
4060000,아트센터화이트블럭,,2000,37.788894,126.699389,031-992-4400
4060000,피노키오뮤지엄,,8000,37.708909,126.687553,031-8035-6773
4060000,벽봉한국장신구박물관,,5000,37.787631,126.700047,031-949-0848
4060000,영집궁시전시관,,3000,37.784882,126.711447,031-944-6800
4060000,파주나비나라박물관,,4000,37.714857,126.686892,031-955-3727
4060000,한국근현대사박물관,,7000,37.790875,126.695187,031-957-1125
4060000,한길책박물관,,6000,37.789257,126.697906,031-949-9786
4060000,세계민속악기박물관,,5000,37.791561,126.695175,031-946-9838
4060000,두루뫼사료관,,5000,37.856998,126.896056,031-958-6101
4060000,한향림옹기박물관,,3000,37.789929,126.700892,070-4161-7271
4060000,세계인형박물관,,5000,37.786855,126.702097,031-947-2575
4060000,타임앤블레이드박물관,,6000,37.787355,126.697861,031-949-5675
5400000,함안박물관,,0,35.160885,128.241281,055-580-3905
5400000,함안박물관,,0,35.160885,128.241281,055-580-3905
5400000,함안박물관,,0,35.160885,128.241281,055-580-3905
5400000,함안박물관,,0,35.160885,128.241281,055-580-3905
3030000,한양여자대학교 미술관,,0,37.5580179,127.046846,02-2290-2506
3030000,헬로우뮤지움 동네미술관,,5000,37.549721,127.0263106,02-562-4420
3030000,한양대학교 박물관,,0,37.5544649,127.0465971,02-2220-1394
3030000,수도박물관,,0,37.539697,127.0420438,02-3146-5921
3030000,청계천박물관,,0,37.5712267,127.034825,02-2286-3410
3900000,충현박물관,,3500,37.4337,126.8784,02-898-0505
3440000,극재미술관,,0,35.854633,128.581233,053-620-2381
4220000,태백고생대자연사박물관,,2000,37.0948919,129.0395556,033-581-3131
4220000,태백석탄박물관,,0,37.117311,128.950511,033-552-7720
4620000,고남패총박물관,,1200,36.420487,126.410083,041-670-5617
4890000,보성군립백민미술관,,0,34.967235,127.160095,061-853-0003
4890000,한국차박물관,,1000,34.7198297,127.018198,061-852-0918
5460000,함양박물관,,0,35.524814,127.721726,055-960-5532
3460000,박물관수,,5000,35.864878,128.634161,053-744-5500
3460000,대구은행금융박물관,,0,35.859121,128.614987,053-740-2061
3460000,국립대구박물관,,0,35.846114,128.638499,053-768-6051
5570000,증평민속체험박물관,,0,36.763944,127.595498,043-835-4161
